  3840.00000      5.71236
  3850.00000      5.69973
  3860.00000      5.68713
  3870.00000      5.67458
  3880.00000      5.66206
  3890.00000      5.64958
  3900.00000      5.63714
  3910.00000      5.62474
  3920.00000      5.61237
  3930.00000      5.60004
  3940.00000      5.58775
  3950.00000      5.57550
  3960.00000      5.56328
  3970.00000      5.55110
  3980.00000      5.53895
  3990.00000      5.52685
  4000.00000      5.51478
  4010.00000      5.50274
  4020.00000      5.49074
  4030.00000      5.47878
  4040.00000      5.46685
  4050.00000      5.45496
  4060.00000      5.44311
  4070.00000      5.43129
  4080.00000      5.41950
  4090.00000      5.40775
  4100.00000      5.39604
  4110.00000      5.38436
  4120.00000      5.37272
  4130.00000      5.36111
  4140.00000      5.34953
  4150.00000      5.33799
  4160.00000      5.32649
  4170.00000      5.31501
  4180.00000      5.30357
  4190.00000      5.29217
  4200.00000      5.28080
  4210.00000      5.26946
  4220.00000      5.25816
  4230.00000      5.24689
  4240.00000      5.23565
  4250.00000      5.22445
  4260.00000      5.21328
  4270.00000      5.20214
  4280.00000      5.19103
  4290.00000      5.17996
  4300.00000      5.16892
  4310.00000      5.15792
  4320.00000      5.14694
  4330.00000      5.13600
  4340.00000      5.12509
  4350.00000      5.11421
  4360.00000      5.10336
  4370.00000      5.09255
  4380.00000      5.08176
  4390.00000      5.07101
  4400.00000      5.06029
  4410.00000      5.04960
  4420.00000      5.03894
  4430.00000      5.02831
  4440.00000      5.01772
  4450.00000      5.00715
  4460.00000      4.99661
  4470.00000      4.98611
  4480.00000      4.97563
  4490.00000      4.96519
  4500.00000      4.95478
  4510.00000      4.94439
  4520.00000      4.93404
  4530.00000      4.92371
  4540.00000      4.91342
  4550.00000      4.90315
  4560.00000      4.89292
  4570.00000      4.88271
  4580.00000      4.87253
  4590.00000      4.86239
  4600.00000      4.85227
  4610.00000      4.84218
  4620.00000      4.83212
  4630.00000      4.82208
  4640.00000      4.81208
  4650.00000      4.80211
  4660.00000      4.79216
  4670.00000      4.78224
  4680.00000      4.77235
  4690.00000      4.76249
  4700.00000      4.75265
  4710.00000      4.74285
  4720.00000      4.73307
  4730.00000      4.72332
  4740.00000      4.71359
  4750.00000      4.70390
  4760.00000      4.69423
  4770.00000      4.68459
  4780.00000      4.67497
  4790.00000      4.66539
  4800.00000      4.65583
  4810.00000      4.64629
  4820.00000      4.63679
  4830.00000      4.62731
  4840.00000      4.61785
  4850.00000      4.60843
  4860.00000      4.59902
  4870.00000      4.58965
  4880.00000      4.58030
  4890.00000      4.57098
  4900.00000      4.56168
  4910.00000      4.55241
  4920.00000      4.54317
  4930.00000      4.53395
  4940.00000      4.52475
  4950.00000      4.51559
  4960.00000      4.50644
  4970.00000      4.49732
  4980.00000      4.48823
  4990.00000      4.47916
  5000.00000      4.47012
  5010.00000      4.46110
  5020.00000      4.45211
  5030.00000      4.44314
  5040.00000      4.43420
  5050.00000      4.42528
  5060.00000      4.41639
  5070.00000      4.40752
  5080.00000      4.39867
  5090.00000      4.38985
  5100.00000      4.38105
  5110.00000      4.37228
  5120.00000      4.36353
  5130.00000      4.35480
  5140.00000      4.34610
  5150.00000      4.33742
  5160.00000      4.32877
  5170.00000      4.32013
  5180.00000      4.31153
  5190.00000      4.30294
  5200.00000      4.29438
  5210.00000      4.28584
  5220.00000      4.27732
  5230.00000      4.26883
  5240.00000      4.26036
  5250.00000      4.25191
  5260.00000      4.24349
  5270.00000      4.23509
  5280.00000      4.22671
  5290.00000      4.21835
  5300.00000      4.21002
  5310.00000      4.20170
  5320.00000      4.19341
  5330.00000      4.18515
  5340.00000      4.17690
  5350.00000      4.16867
  5360.00000      4.16047
  5370.00000      4.15229
  5380.00000      4.14413
  5390.00000      4.13600
  5400.00000      4.12788
  5410.00000      4.11979
  5420.00000      4.11171
  5430.00000      4.10366
  5440.00000      4.09563
  5450.00000      4.08762
  5460.00000      4.07963
  5470.00000      4.07167
  5480.00000      4.06372
  5490.00000      4.05580
  5500.00000      4.04789
  5510.00000      4.04001
  5520.00000      4.03214
  5530.00000      4.02430
  5540.00000      4.01648
  5550.00000      4.00868
  5560.00000      4.00089
  5570.00000      3.99313
  5580.00000      3.98539
  5590.00000      3.97767
  5600.00000      3.96997
  5610.00000      3.96229
  5620.00000      3.95463
  5630.00000      3.94699
  5640.00000      3.93936
  5650.00000      3.93176
  5660.00000      3.92418
  5670.00000      3.91662
  5680.00000      3.90907
  5690.00000      3.90155
  5700.00000      3.89404
  5710.00000      3.88656
  5720.00000      3.87909
  5730.00000      3.87164
  5740.00000      3.86422
  5750.00000      3.85681
  5760.00000      3.84942
  5770.00000      3.84204
  5780.00000      3.83469
  5790.00000      3.82736
  5800.00000      3.82004
  5810.00000      3.81275
  5820.00000      3.80547
  5830.00000      3.79821
  5840.00000      3.79096
  5850.00000      3.78374
  5860.00000      3.77654
  5870.00000      3.76935
  5880.00000      3.76218
  5890.00000      3.75503
  5900.00000      3.74790
  5910.00000      3.74078
  5920.00000      3.73369
  5930.00000      3.72661
  5940.00000      3.71954
  5950.00000      3.71250
  5960.00000      3.70547
  5970.00000      3.69847
  5980.00000      3.69147
  5990.00000      3.68450
  6000.00000      3.67754
  6010.00000      3.67060
  6020.00000      3.66368
  6030.00000      3.65678
  6040.00000      3.64989
  6050.00000      3.64302
  6060.00000      3.63617
  6070.00000      3.62933
  6080.00000      3.62251
  6090.00000      3.61571
  6100.00000      3.60892
  6110.00000      3.60215
  6120.00000      3.59540
  6130.00000      3.58866
  6140.00000      3.58194
  6150.00000      3.57524
  6160.00000      3.56855
  6170.00000      3.56188
  6180.00000      3.55523
  6190.00000      3.54859
  6200.00000      3.54196
  6210.00000      3.53536
  6220.00000      3.52877
  6230.00000      3.52220
  6240.00000      3.51564
  6250.00000      3.50910
  6260.00000      3.50257
  6270.00000      3.49606
  6280.00000      3.48957
  6290.00000      3.48309
  6300.00000      3.50170
  6310.00000      3.49474
  6320.00000      3.48781
  6330.00000      3.48089
  6340.00000      3.47400
  6350.00000      3.46713
  6360.00000      3.46029
  6370.00000      3.45346
  6380.00000      3.44666
  6390.00000      3.43987
  6400.00000      3.43311
  6410.00000      3.42637
  6420.00000      3.41965
  6430.00000      3.41295
  6440.00000      3.40627
  6450.00000      3.39962
  6460.00000      3.39298
  6470.00000      3.38636
  6480.00000      3.37977
